ID,CATEGORY,Site Name,State,Other site,Industry,Sample mat,Sample dat,PFOA (ppt),PFOS (ppt),PFOA+PFOS,Total PFAS,Notes and,Link to PF,Link to su,Federal/st,Site-speci,Site-spe_1,"Site Name,",latitude,longitude,name,desc,color,source,precision,ZCTA5CE20,GEOID20,CLASSFP20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20
3.000000000000000,Known,Maxwell-Gunter Air Force Base,Alabama,,Military,Groundwater,2017.000000000000000,84000.000000000000000,38000.000000000000000,122000.000000000000000,540637.000000000000000,"PFOS, PFOA, and PFOS+PFOA exceeded the USEPA HA value during the 2013 sampling event within FTA No. 2, while PFOS+PFOA exceeded the USEPA HA value during the November 2017 SI re-sampling event in one monitoring well installed adjacent to FTA No. 2 along",https://drive.google.com/file/d/1vDzjU9g2heBhe6R3X-uL8zjOebYiXVA1/view?usp=sharing,,https://ar.afcec-cloud.af.mil/Search.aspx,https://drive.google.com/drive/u/1/folders/1udCap1SXpVt2Rg8ln9Na0g0bZ60Mtkaq,,"Maxwell-Gunter Air Force Base, Alabama",32.380000000000003,-86.359999999999999,"Maxwell-Gunter Air Force Base, Alabama","Maxwell Air Force Base, AL",,Bing Maps,Airport,"36112","36112",B5,G6350,S,"6939324","632839","+32.3809438","-086.3637490"
8.000000000000000,Known,Adak Naval Air Facility,Alaska,,Military,Groundwater,2018.000000000000000,716.000000000000000,3630.000000000000000,,,,https://www.akaction.org/wp-content/uploads/Report-Threats-to-Drinking-Water-and-Public-Health-in-Alaska-FINAL-web-version-9-24-19.pdf,https://www.akaction.org/wp-content/uploads/Report-Threats-to-Drinking-Water-and-Public-Health-in-Alaska-FINAL-web-version-9-24-19.pdf,https://dec.alaska.gov/spar/csp/sites/adak/,,https://drive.google.com/drive/u/1/folders/16k9q_GfKDxIlkLwYq5hYoOsOeFXo_I51,"Adak Naval Air Facility, Alaska",51.869999999999997,-176.659999999999997,"Adak Naval Air Facility, Alaska","Adak, AK",,Bing Maps,city/town,"99546","99546",B5,G6350,S,"84002712","13372411","+51.8556702","-176.6686321"
12.000000000000000,Known,Anchorage Airport,Alaska,,Airport,Groundwater,2019.000000000000000,56000.000000000000000,268000.000000000000000,,,AFFF use,https://drive.google.com/file/d/1a4UV7OwiKnCr-hlOL4HPcrfeIhrYFWB3/view?usp=sharing,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27120,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27120,https://drive.google.com/drive/u/0/folders/1RtWzvyemLSZMtSQkRkawBw0shzMLGVAU,,"Anchorage Airport, Alaska",61.170000000000002,-149.990000000000009,"Anchorage Airport, Alaska","Ted Stevens Anchorage International Airport, AK",,Bing Maps,Airport,"99502","99502",B5,G6350,S,"45482278","1558923","+61.1636523","-149.9966425"
13.000000000000000,Known,Aniak Airport,Alaska,,Airport,Drinking Water,,,,,,,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27266,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27266,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27266,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27266,https://drive.google.com/drive/u/0/folders/1GbuPEvEl2pOLF0P-ofAdzZ_O8o4rKrpY,"Aniak Airport, Alaska",61.570000000000000,-159.539999999999992,"Aniak Airport, Alaska","Aniak Airport, AK",,Bing Maps,Airport,"99557","99557",B5,G6350,S,"35426845132","263215299","+61.4688826","-155.2152473"
14.000000000000000,Known,Barrow Airport,Alaska,,Airport,Surface Water,,,,,,,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/26792,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/26792,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/26792,,https://drive.google.com/drive/u/0/folders/12lEyCeF5ZgCddD-yF0KPnoHFYn_SNOut,"Barrow Airport, Alaska",71.280000000000001,-156.759999999999991,"Barrow Airport, Alaska","Wiley Post-Will Rogers Memorial Airport, AK",,Bing Maps,Airport,"99723","99723",B5,G6350,S,"48899960","8344897","+71.2538615","-156.7982464"
15.000000000000000,Known,Bethel Airport,Alaska,,Airport,Soil,2020.000000000000000,4000.000000000000000,25000.000000000000000,,,,,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27155,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27155,https://drive.google.com/drive/u/0/folders/1FCp5HfzFngp7nEVfgiNXf7lWQN5yv-Gd,https://drive.google.com/drive/u/0/folders/10dJsZ4-s9jDoG8mS4qFLt_eZjWhmpOmt,"Bethel Airport, Alaska",60.770000000000003,-161.830000000000013,"Bethel Airport, Alaska","Bethel Airport, AK",,Bing Maps,Airport,"99559","99559",B5,G6350,S,"146376902","24361904","+60.7728620","-161.8714665"
16.000000000000000,Known,Bloom Enterprises Fire,Alaska,,Fire Department/Training Facility,Drinking Water,2019.000000000000000,3.000000000000000,2.000000000000000,,,"On 5/9/17 a spill occurred as a result of fire originating near an incinerator unit where large quantities of used vegetable oil had been stored in plastic containers. The plastic containers melted during the incident, releasing the vegetable oil. In add",https://drive.google.com/file/d/19cav3FFVTJyuIm1xJDkJjzZ-WDwuh89t/view?usp=sharing,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/26896,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/26896,https://drive.google.com/drive/u/0/folders/16YvokKcmihXnebJUplPThGrXqlNiydP4,,"Bloom Enterprises Fire, Alaska",61.149999999999999,-150.199999999999989,"Bloom Enterprises Fire, Alaska","Fire Island, AK",,Bing Maps,Island,,,,,,,,,
17.000000000000000,Known,City of Kenai Airport,Alaska,,Airport,Drinking Water,2018.000000000000000,,1.000000000000000,,,Use of Aqueous Film Forming Foam (AFFF) at various locations at the Kenai municipal airport.,https://drive.google.com/file/d/131fup-rVEbwr2DFZpXO6H1T_r1SgmQ3z/view?usp=sharing,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27093,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27093,https://drive.google.com/drive/u/0/folders/1oo6i_uXsK7PMjNsS5AXTL-sUPSJm4l4A,https://drive.google.com/drive/u/0/folders/13hmuD0DIxmhGB2O0NKW33bpTHoZT5m7A,"City of Kenai Airport, Alaska",60.570000000000000,-151.240000000000009,"City of Kenai Airport, Alaska","Kenai Municipal Airport, AK",,Bing Maps,Airport,"99611","99611",B5,G6350,S,"1364370028","59290568","+60.8348105","-150.7242228"
18.000000000000000,Known,City of North Pole Fire Station,Alaska,,Airport,Groundwater,2020.000000000000000,2100.000000000000000,140000.000000000000000,,,,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27175,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27175,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27175,,https://drive.google.com/drive/u/0/folders/1p29ThrAfAjHwaPPqPXZzHiYybLQe5g36,"City of North Pole Fire Station, Alaska",64.750000000000000,-147.349999999999994,"City of North Pole Fire Station, Alaska","North Pole, AK",,Bing Maps,city/town,"99705","99705",B5,G6350,S,"370508437","10104249","+64.7738990","-147.2676140"
19.000000000000000,Known,Clear Air Force Station,Alaska,,Military,Groundwater,2016.000000000000000,2200.000000000000000,160.000000000000000,2213.000000000000000,7244.000000000000000,"PFOA and/or PFOS were detected above screening levels in soil and/or groundwater at all 5 AFFF areas investigated, confirming the presence of PFAS at each of the AFFF areas and the need for further investigation. PFAS in groundwater may pose a potential",https://drive.google.com/file/d/1KTlGuj7r03TpGUFzqSrR6vU2VvJ6s-kf/view?usp=sharing,https://www.akaction.org/wp-content/uploads/Report-Threats-to-Drinking-Water-and-Public-Health-in-Alaska-FINAL-web-version-9-24-19.pdf,http://afcec.publicadmin-record.us.af.mil/,https://drive.google.com/drive/u/0/folders/1WEmeFch44FEPrOXfpBe2aHXUnJOW9WF5,https://drive.google.com/drive/folders/1DAvaRcWJmZhNWQ1q_AHED0zlHGyLsp0c,"Clear Air Force Station, Alaska",64.280000000000001,-149.189999999999998,"Clear Air Force Station, Alaska","Clear Air Force Station, AK",,Bing Maps,MilitaryBase,"99704","99704",B5,G6350,S,"35679512","38393","+64.2884470","-149.2024285"
20.000000000000000,Known,Cold Bay Airport Abdanoned Fire Station,Alaska,,Fire Department/Training Facility,Soil,2019.000000000000000,3000.000000000000000,1100.000000000000000,,,"It is suspected that a 1,000-gallon underground storage tank used for heating oil is on site. Twelve 5-gallon containers of aqueous film forming foams were present in the dilapidated building. A metal vault filled with storm water was found near the conc",https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27198,,,,https://drive.google.com/drive/u/0/folders/1ZS0OFUv-IAstYlPFSnTX6JqCMJGIqw_r,"Cold Bay Airport Abdanoned Fire Station, Alaska",55.200000000000003,-162.699999999999989,"Cold Bay Airport Abdanoned Fire Station, Alaska","Cold Bay, AK",,Bing Maps,city/town,"99571","99571",B5,G6350,S,"150191285","23497251","+55.2661706","-162.8047444"
21.000000000000000,Known,Dillingham Airport,Alaska,,Airport,Groundwater,2018.000000000000000,,,42.000000000000000,186.000000000000000,"The Holy Rosary Church well, used as the year-round public drinking water supply for 280 people because of varying degrees of rust/sulfur in private wells in the area, tested positive for PFAS contamination at levels more than twice DEC action levels. Co",https://www.akaction.org/wp-content/uploads/Report-Threats-to-Drinking-Water-and-Public-Health-in-Alaska-FINAL-web-version-9-24-19.pdf,https://www.akaction.org/wp-content/uploads/Report-Threats-to-Drinking-Water-and-Public-Health-in-Alaska-FINAL-web-version-9-24-19.pdf,http://dot.alaska.gov/airportwater/dillingham/,https://drive.google.com/drive/u/0/folders/1Pqq-f7i_7ijHLzsJe1OnzH-FW2xNc7mN,,"Dillingham Airport, Alaska",59.039999999999999,-158.500000000000000,"Dillingham Airport, Alaska","Dillingham Airport, AK",,Bing Maps,Airport,"99576","99576",B5,G6350,S,"29607891618","1344339828","+59.3610443","-158.8229233"
23.000000000000000,Known,Eielson Air Force Base,Alaska,,Military,Groundwater,2019.000000000000000,16000.000000000000000,110000.000000000000000,121000.000000000000000,169100.000000000000000,"Firefighting foam used at Eielson Air Force Base; nearby community of Moose Creek, AK also impacted; selected as one of the sites for the ATSDR multisite exposure study",https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/Download?documentID=35728&fileName=26773_Final%20AFFF%20Site%20Investigation%20Report%20Eielson%20AFB%20AFFF%20022315.pdf,https://dec.alaska.gov/spar/csp/sites/eielson/,Alaska gov: https://dec.alaska.gov/spar/csp/sites/eielson/,https://drive.google.com/drive/folders/18GYmsaKd6IcJNawItRD7LLYdnLmO1yls,https://drive.google.com/drive/u/1/folders/1udCap1SXpVt2Rg8ln9Na0g0bZ60Mtkaq,"Eielson Air Force Base, Alaska",64.689999999999998,-147.129999999999995,"Eielson Air Force Base, Alaska","Eielson Air Force Base, AK",,Bing Maps,MilitaryBase,"99705","99705",B5,G6350,S,"370508437","10104249","+64.7738990","-147.2676140"
24.000000000000000,Known,Fairbanks International Airport,Alaska,,Airport,Groundwater,2018.000000000000000,7400.000000000000000,660000.000000000000000,,740000.000000000000000,AFFF used at the airport,https://www.akaction.org/wp-content/uploads/Report-Threats-to-Drinking-Water-and-Public-Health-in-Alaska-FINAL-web-version-9-24-19.pdf,https://www.akaction.org/wp-content/uploads/Report-Threats-to-Drinking-Water-and-Public-Health-in-Alaska-FINAL-web-version-9-24-19.pdf,https://dec.alaska.gov/spar/csp/sites/fairbanks-international-airport-pfas,,,"Fairbanks International Airport, Alaska",64.810000000000002,-147.849999999999994,"Fairbanks International Airport, Alaska","Fairbanks International Airport, AK",,Bing Maps,Airport,"99709","99709",B5,G6350,S,"1321421906","34746077","+64.8773504","-148.1485696"
25.000000000000000,Known,Fairbanks International Airport Fire Training Pit,Alaska,,Fire Department/Training Facility,Groundwater,2018.000000000000000,490.000000000000000,86.000000000000000,537.000000000000000,17858.000000000000000,,https://drive.google.com/file/d/1bVMeToVP5p39V0012r3xQgOjQ7Saubdn/view?usp=sharing,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/1071,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/1071,https://drive.google.com/drive/u/0/folders/1NGq-vI5CZFAGGiIsS_an6gjwYfOULQMZ,https://drive.google.com/drive/u/0/folders/1vxlZOfP1LZ1e7DLwLc8g44AeHDgJqufb,"Fairbanks International Airport Fire Training Pit, Alaska",64.810000000000002,-147.849999999999994,"Fairbanks International Airport Fire Training Pit, Alaska","Fairbanks International Airport, AK",,Bing Maps,Airport,"99709","99709",B5,G6350,S,"1321421906","34746077","+64.8773504","-148.1485696"
26.000000000000000,Known,Fairbanks Regional Fire Training Center,Alaska,,Fire Department/Training Facility,Groundwater,2018.000000000000000,7400.000000000000000,66000.000000000000000,,143310.000000000000000,Firefighting foam used from 1984 to 2004 in fire training exercises at the Regional Fire Training Center,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/Download?documentID=34519&fileName=26309_Report_2018.04.01%20RFTC%20SummaryRpt1_Redacted.pdf,https://dec.alaska.gov/spar/csp/sites/fairbanks-fire-training-center,"ADEC RFTC: https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/26309
ADEC FAI: https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/26816",https://drive.google.com/drive/folders/1hcNu6XG6b9NhR4lisbyRZfOLEQdx6uCz,,"Fairbanks Regional Fire Training Center, Alaska",64.829999999999998,-147.729999999999990,"Fairbanks Regional Fire Training Center, Alaska","Fairbanks, AK",,Bing Maps,city/town,"99701","99701",B5,G6350,S,"1412051259","11806929","+67.3754297","-149.7284579"
27.000000000000000,Known,Fairbanks Regional Fire Training Center Burn Pit,Alaska,,Fire Department/Training Facility,Groundwater,2015.000000000000000,7800.000000000000000,550000.000000000000000,,,,https://drive.google.com/file/d/1_w_hJzHQaRaAtwWK_yAl87cJLdw78rna/view?usp=sharing,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/26309,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/26309,https://drive.google.com/drive/u/0/folders/1UsZ2OOquxHEaq_DqrfzHW0-fERO50hbs,https://drive.google.com/drive/u/0/folders/1dpUXCBINLuuXNwA_4GHhLbFxBnoPpMq9,"Fairbanks Regional Fire Training Center Burn Pit, Alaska",64.829999999999998,-147.729999999999990,"Fairbanks Regional Fire Training Center Burn Pit, Alaska","Fairbanks, AK",,Bing Maps,city/town,"99701","99701",B5,G6350,S,"1412051259","11806929","+67.3754297","-149.7284579"
29.000000000000000,Known,Former Kulis Air National Guard Base,Alaska,,Military,Groundwater,2016.000000000000000,8400.000000000000000,7600.000000000000000,16040.000000000000000,43493.000000000000000,AFFF was used at the former Kulis Air National Guard Base,https://www.akaction.org/wp-content/uploads/Report-Threats-to-Drinking-Water-and-Public-Health-in-Alaska-FINAL-web-version-9-24-19.pdf,,http://afcec.publicadmin-record.us.af.mil/,https://drive.google.com/drive/u/0/folders/1MgWM0Q9l5hJUffSkhmwN17tYaI45eyj3,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27266,"Former Kulis Air National Guard Base, Alaska",61.159999999999997,-149.969999999999999,"Former Kulis Air National Guard Base, Alaska","Kulis Air National Guard Base, AK",,Bing Maps,TouristStructure,"99502","99502",B5,G6350,S,"45482278","1558923","+61.1636523","-149.9966425"
30.000000000000000,Known,Fort Greely,Alaska,,Military,Groundwater,2016.000000000000000,18.000000000000000,90.000000000000000,99.000000000000000,,Source of contamination was use of AFFF at Fort Greely,https://www.akaction.org/wp-content/uploads/Report-Threats-to-Drinking-Water-and-Public-Health-in-Alaska-FINAL-web-version-9-24-19.pdf,https://www.akaction.org/wp-content/uploads/Report-Threats-to-Drinking-Water-and-Public-Health-in-Alaska-FINAL-web-version-9-24-19.pdf,https://dec.alaska.gov/spar/csp/sites/fort-greely/,https://drive.google.com/drive/u/0/folders/1ohuXhJvChvpKihZsjZt7ZMbVvd9S61Bm,https://drive.google.com/drive/u/0/folders/1FCp5HfzFngp7nEVfgiNXf7lWQN5yv-Gd,"Fort Greely, Alaska",63.969999999999999,-145.719999999999999,"Fort Greely, Alaska","Fort Greely, AK",,Bing Maps,city/town,"99737","99737",B5,G6350,S,"14171518073","243647832","+63.4434997","-145.2956149"
31.000000000000000,Known,Fort Wainwright,Alaska,,Military,Groundwater,2013.000000000000000,440.000000000000000,3300.000000000000000,,,"Along with known AFFF use at fire training pits, other potential sources of PFAS contamination include hangar fires and plane crashes that DEC and EPA acknowledge have occurred at Fort Wainwright.",https://www.akaction.org/wp-content/uploads/Report-Threats-to-Drinking-Water-and-Public-Health-in-Alaska-FINAL-web-version-9-24-19.pdf,https://www.akaction.org/wp-content/uploads/Report-Threats-to-Drinking-Water-and-Public-Health-in-Alaska-FINAL-web-version-9-24-19.pdf,https://dec.alaska.gov/spar/csp/pfas/,https://drive.google.com/drive/u/1/folders/1H7ZfwZ2tWTreq7QslGxWgo8-YR-4cNto,https://drive.google.com/drive/folders/1k6a7_97ZeyTIu82WPLDuuqYe2V1TBPqJ,"Fort Wainwright, Alaska",64.829999999999998,-145.509999999999991,"Fort Wainwright, Alaska","Fort Wainwright, AK",,Bing Maps,MilitaryBase,"99712","99712",B5,G6350,S,"8453966819","936009","+65.0585830","-145.9256456"
34.000000000000000,Known,Gustavus Airport,Alaska,Gustavus Fire Dept brush fire emergency response,Airport,Groundwater,,,,,6729.000000000000000,The source of contamination was the use of AFFF at Gustavus Airport and the Gustavus Volunteer Fire Department during a brush fire response. The National Park Service installed a GAC filter to remove PFAS from the NPS well and provide safer water to Park,https://www.akaction.org/wp-content/uploads/Report-Threats-to-Drinking-Water-and-Public-Health-in-Alaska-FINAL-web-version-9-24-19.pdf,https://alaska-native-news.com/pfas-discovered-in-groundwater-near-gustavus-airport-firefighting-foam-discharge-areas/36993/,ADEC: http://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/26904,https://drive.google.com/drive/folders/1imOX_yct6FP0_YHn-BUSbXX_5dOy1-j6,https://drive.google.com/drive/u/0/folders/1oo6i_uXsK7PMjNsS5AXTL-sUPSJm4l4A,"Gustavus Airport, Alaska",58.420000000000002,-135.699999999999989,"Gustavus Airport, Alaska","Gustavus Airport, AK",,Bing Maps,Airport,"99826","99826",B5,G6350,S,"142838105","940018","+58.4122900","-135.8086256"
37.000000000000000,Known,Homer Airport,Alaska,,Airport,Drinking Water,2021.000000000000000,1.000000000000000,,,,,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27309,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27309,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27309,,,"Homer Airport, Alaska",59.640000000000001,-151.469999999999999,"Homer Airport, Alaska","Homer Airport, AK",,Bing Maps,Airport,"99603","99603",B5,G6350,S,"2768266178","253853088","+59.5385186","-151.1869272"
38.000000000000000,Known,Iliamna Airport,Alaska,,Airport,Drinking Water,2021.000000000000000,,,,,,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27265,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27265,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/27265,,https://drive.google.com/drive/u/0/folders/1ITn-iyEDTCvgDQvQSJFDlFe9bMPLtgah,"Iliamna Airport, Alaska",59.750000000000000,-154.870000000000005,"Iliamna Airport, Alaska","Iliamna, AK",,Bing Maps,city/town,"99606","99606",B5,G6350,S,"166345906","10457919","+59.7370569","-154.9024142"
39.000000000000000,Known,Joint Base Elmendorf-Richardson,Alaska,"Elmendorf Air Force Base, Fort Richardson",Military,Groundwater,2016.000000000000000,5100.000000000000000,24000.000000000000000,29100.000000000000000,46532.000000000000000,"AFFF was used at the base. Data indicate that ST037 and LF004 seeps, located at the southern and southwestern Baseboundaries, have been impacted by PFAS in groundwater and may be migrating offbase in groundwater and surface water. Groundwater at JBER is",https://drive.google.com/file/d/1X-eL3ceCZ2Lkm-Q6jHr8ve5wsoICEis9/view?usp=sharing,,http://afcec.publicadmin-record.us.af.mil/,https://drive.google.com/drive/u/0/folders/1MgWM0Q9l5hJUffSkhmwN17tYaI45eyj3,https://drive.google.com/drive/u/0/folders/1RtWzvyemLSZMtSQkRkawBw0shzMLGVAU,"Joint Base Elmendorf-Richardson, Alaska",61.250000000000000,-149.689999999999998,"Joint Base Elmendorf-Richardson, Alaska","Joint Base Elmendorf Richardson, AK",,Bing Maps,city/town,"99505","99505",B5,G6350,S,"108161837","1303179","+61.2847446","-149.6539729"
40.000000000000000,Known,Juneau Airport,Alaska,,Airport,Unknown,,,,,,,,,,,https://drive.google.com/drive/u/0/folders/1FptYO-nwhR3NnvgZBzuq2DPH8lxQ4HYN,"Juneau Airport, Alaska",58.350000000000001,-134.569999999999993,"Juneau Airport, Alaska","Juneau International Airport, AK",,Bing Maps,Airport,"99801","99801",B5,G6350,S,"5699091058","631231917","+58.3729099","-134.1784454"
41.000000000000000,Known,King Salmon Air Force Station,Alaska,King Salmon Airport,Military,Groundwater,2019.000000000000000,9800.000000000000000,96000.000000000000000,96340.000000000000000,96428.000000000000000,AFFF was used at King Salmon Airport,https://drive.google.com/file/d/1yQxHK32cznxDIPgMCjE5lqcjNNnTbr5X/view?usp=sharing,https://www.akaction.org/wp-content/uploads/Report-Threats-to-Drinking-Water-and-Public-Health-in-Alaska-FINAL-web-version-9-24-19.pdf,http://dot.alaska.gov/airportwater/kingsalmon/,https://drive.google.com/drive/u/1/folders/1kFGQ8Liwjlo5r2hiPfm5Z6Dvb6I4jPZn,https://drive.google.com/drive/u/0/folders/1WEmeFch44FEPrOXfpBe2aHXUnJOW9WF5,"King Salmon Air Force Station, Alaska",58.689999999999998,-156.669999999999987,"King Salmon Air Force Station, Alaska","King Salmon Air Force Station, AK",,Bing Maps,LandmarkBuilding,"99613","99613",B5,G6350,S,"3152744755","250854460","+59.0709177","-155.3775089"
43.000000000000000,Known,Naval Base Kitsap - Naval Arctic Research Lab Barrow,Alaska,,Military,Groundwater,2017.000000000000000,86.000000000000000,176.000000000000000,262.000000000000000,,"AFFF was used at Naval Base Kitsap, contaminating nearby Imikpuk Lake. Surface water (Imikpuk Lake) sampled; serves as intermittent water source for hunters and village elders. All 5 surface water samples detected above the LHA",https://www.denix.osd.mil/derp/home/documents/pfos-pfoa-briefing-to-the-hasc/FY18%20HASC%20Brief%20on%20PFOS-PFOA_Mar2018.pdf,https://partner-mco-archive.s3.amazonaws.com/client_files/1524589484.pdf,https://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/SiteReport/26855,https://drive.google.com/drive/folders/1j3sfLktZVP6m9D8ILnP893YuSccAu1mv,,"Naval Base Kitsap - Naval Arctic Research Lab Barrow, Alaska",71.290000000000006,-156.789999999999992,"Naval Base Kitsap - Naval Arctic Research Lab Barrow, Alaska","Utqiagvik, AK",,Bing Maps,city/town,"99723","99723",B5,G6350,S,"48899960","8344897","+71.2538615","-156.7982464"
1.000000000000000,Known,Brookhaven/Aquadome Landfill,Alabama,,Landfill,Groundwater,2019.000000000000000,,3770.000000000000000,,,,https://whnt.com/news/decatur/3m-study-finds-high-concentrations-of-pfas-chemicals-at-3-closed-morgan-county-landfills/,https://whnt.com/news/decatur/3m-study-finds-high-concentrations-of-pfas-chemicals-at-3-closed-morgan-county-landfills/,http://adem.alabama.gov/programs/water/drinkingwater/pfaspage.cnt,,,"Brookhaven/Aquadome Landfill, Alabama",34.619999999999997,-87.129999999999995,,,,,,"35673","35673",B5,G6350,S,"119771822","1280297","+34.5859416","-087.1384527"
47.000000000000000,Known,Yakutat Airport,Alaska,,Airport,Groundwater,2019.000000000000000,,,48.000000000000000,,AFFF was used at Yakutat Airport,https://www.akaction.org/wp-content/uploads/Report-Threats-to-Drinking-Water-and-Public-Health-in-Alaska-FINAL-web-version-9-24-19.pdf,https://www.akaction.org/wp-content/uploads/Report-Threats-to-Drinking-Water-and-Public-Health-in-Alaska-FINAL-web-version-9-24-19.pdf,http://dot.alaska.gov/airportwater/yakutat/,https://drive.google.com/drive/u/1/folders/1q7EjABPgdUZDR2usBkxNTQjsl30QxmXT,,"Yakutat Airport, Alaska",59.500000000000000,-139.669999999999987,"Yakutat Airport, Alaska","Yakutat Airport, AK",,Bing Maps,Airport,"99689","99689",B5,G6350,S,"546801237","31375240","+59.4845613","-139.4193084"
50.000000000000000,Known,Camp Navajo,Arizona,,Military,Drinking Water,2017.000000000000000,,,,31.000000000000000,,https://cdn3.ewg.org/sites/default/files/u352/EWG_PFASTable-Army_C01.pdf,,https://azdeq.gov/DOD/camp-navajo,https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg,https://drive.google.com/drive/u/0/folders/1OswJn35FqcwpvX06nss26fmsMAD5c5SN,"Camp Navajo, Arizona",35.189999999999998,-111.840000000000003,"Camp Navajo, Arizona","Camp Navajo, AZ",,Bing Maps,LandmarkBuilding,,,,,,,,,
51.000000000000000,Known,Davis-Monthan Air Force Base,Arizona,,Military,Groundwater,2018.000000000000000,39.000000000000000,,39.000000000000000,436.000000000000000,AFFF used at Davis-Monthan Air Force Base,https://drive.google.com/file/d/1XdY1Ow8B-M8FSRAvKTb902zdV941joUL/view?usp=sharing,https://azbigmedia.com/3-arizona-military-bases-now-tested-water-contamination/,DMAFB: https://azdeq.gov/node/4209,https://drive.google.com/drive/folders/1cRwVLj9t2iU1DCm-nKz8HvurYPAKdTsk,https://drive.google.com/drive/folders/18GYmsaKd6IcJNawItRD7LLYdnLmO1yls,"Davis-Monthan Air Force Base, Arizona",32.149999999999999,-110.840000000000003,"Davis-Monthan Air Force Base, Arizona","Davis-Monthan Air Force Base, AZ",,Bing Maps,MilitaryBase,"85747","85747",B5,G6350,S,"173539944","0","+32.0931677","-110.7723122"
52.000000000000000,Known,Florence Military Reservation,Arizona,,Military,Drinking Water,2018.000000000000000,,,,1.000000000000000,,https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing,https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing,,https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg,,"Florence Military Reservation, Arizona",33.079999999999998,-111.349999999999994,"Florence Military Reservation, Arizona","Florence Military Reservation, AZ",,Bing Maps,MilitaryBase,"85132","85132",B5,G6350,S,"1557301687","1214374","+32.9269560","-111.2140929"
54.000000000000000,Known,Fort Huachuca,Arizona,,Military,Drinking Water,2018.000000000000000,,,,27.000000000000000,,https://cdn3.ewg.org/sites/default/files/u352/EWG_PFASTable-Army_C01.pdf,,https://azdeq.gov/DOD/camp-navajo,https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg,https://drive.google.com/drive/u/0/folders/1mrQF8iiJZqTiDm76nP2kly9AXvQ723rQ,"Fort Huachuca, Arizona",31.510000000000002,-110.409999999999997,"Fort Huachuca, Arizona","Fort Huachuca, AZ",,Bing Maps,city/town,"85613","85613",B5,G6350,S,"147520222","35137","+31.5358769","-110.4137206"
